frame,timestamp,box_pixels_stride2,dynamic_mask_pixels_stride2,intersection_pixels_stride2,box_recall,mask_precision_to_box,global_mask_fraction,odom_dt,box_odom_dt,box_x,box_y,box_z
184,548.26,1998,8428,0,0.0,0.0,0.10973958333333333,0.009999999999990905,0.004000000000019099,-6.999996923008805,-0.8499999999999617,0.30999999995146804
185,548.31,2082,9437,0,0.0,0.0,0.12287760416666667,0.008000000000038199,0.0039999999999054126,-6.999997013508546,-0.8249999999999644,0.30999999995146804
186,548.361,2088,8199,0,0.0,0.0,0.1067578125,0.009000000000014552,0.0049999999999954525,-6.999997122108235,-0.7949999999999677,0.30999999995146804
187,548.41,2173,5817,0,0.0,0.0,0.0757421875,0.009999999999990905,0.004000000000019099,-6.999997194508028,-0.7749999999999699,0.30999999995146804
188,548.46,2178,6819,0,0.0,0.0,0.0887890625,0.0060000000000854925,0.004000000000019099,-6.999997285007769,-0.7499999999999727,0.30999999995146804
189,548.511,2266,8340,0,0.0,0.0,0.10859375,0.011000000000080945,0.0049999999999954525,-6.999997393607458,-0.719999999999976,0.30999999995146804
190,548.561,2310,7123,0,0.0,0.0,0.09274739583333333,0.0049999999999954525,0.0049999999999954525,-6.999997484107199,-0.6949999999999787,0.30999999995146804
191,548.61,2316,8066,0,0.0,0.0,0.10502604166666667,0.014000000000010004,0.004000000000019099,-6.999997556506992,-0.674999999999981,0.30999999995146804
192,548.661,2404,10036,0,0.0,0.0,0.13067708333333333,0.0029999999999290594,0.0049999999999954525,-6.999997647006733,-0.6499999999999837,0.30999999995146804
193,548.71,2410,12301,0,0.0,0.0,0.16016927083333332,0.01599999999996271,0.004000000000019099,-6.999997737506474,-0.6249999999999865,0.30999999995146804
194,548.76,2503,6887,0,0.0,0.0,0.08967447916666667,0.0,0.004000000000019099,-6.999997828006215,-0.5999999999999892,0.30999999995146804
195,548.81,2513,7304,0,0.0,0.0,0.09510416666666667,0.01599999999996271,0.0039999999999054126,-6.999997918505956,-0.574999999999992,0.30999999995146804
196,548.86,2602,5555,0,0.0,0.0,0.07233072916666666,0.0019999999999527063,0.004000000000019099,-6.999998009005697,-0.5499999999999947,0.30999999995146804
197,548.911,2606,3789,0,0.0,0.0,0.0493359375,0.014999999999986358,0.0049999999999954525,-6.999998099505438,-0.5249999999999975,0.30999999995146804
198,548.96,2653,8289,0,0.0,0.0,0.1079296875,0.004000000000019099,0.004000000000019099,-6.999998190005179,-0.5000000000000002,0.30999999995146804
199,549.01,2707,8373,0,0.0,0.0,0.1090234375,0.011999999999943611,0.004000000000019099,-6.99999828050492,-0.4750000000000002,0.30999999995146804
200,549.06,2855,6868,0,0.0,0.0,0.08942708333333334,0.0060000000000854925,0.0039999999999054126,-6.999998371004661,-0.4500000000000002,0.30999999995146804
201,549.11,2862,6122,0,0.0,0.0,0.07971354166666667,0.009999999999990905,0.004000000000019099,-6.999998461504402,-0.42500000000000016,0.30999999995146804
202,549.16,2961,5905,3,0.0010131712259371835,0.0005080440304826418,0.07688802083333333,0.008000000000038199,0.004000000000019099,-6.9999985520041434,-0.40000000000000013,0.30999999995146804
203,549.21,2969,7475,0,0.0,0.0,0.09733072916666667,0.008000000000038199,0.004000000000019099,-6.9999986425038845,-0.3750000000000001,0.30999999995146804
204,549.262,3120,8346,0,0.0,0.0,0.108671875,0.008000000000038199,0.004000000000019099,-6.999998751103574,-0.3450000000000001,0.30999999995146804
205,549.31,3126,4827,0,0.0,0.0,0.0628515625,0.005999999999971806,0.0039999999999054126,-6.9999988235033666,-0.32500000000000007,0.30999999995146804
206,549.36,3232,2962,0,0.0,0.0,0.03856770833333333,0.011999999999943611,0.004000000000019099,-6.999998914003108,-0.30000000000000004,0.30999999995146804
207,549.411,3344,12078,16,0.004784688995215311,0.001324722636198046,0.157265625,0.0049999999999954525,0.0049999999999954525,-6.999999004502849,-0.275,0.30999999995146804
208,549.46,3397,7348,0,0.0,0.0,0.09567708333333333,0.014000000000010004,0.004000000000019099,-6.99999909500259,-0.25,0.30999999995146804
209,549.51,3471,11366,1161,0.334485738980121,0.10214675347527714,0.14799479166666665,0.0019999999999527063,0.004000000000019099,-6.999999185502331,-0.22499999999999998,0.30999999995146804
210,549.561,3563,7949,40,0.011226494527083918,0.005032079506856208,0.10350260416666666,0.014999999999986358,0.0049999999999954525,-6.99999929410202,-0.19499999999999995,0.30999999995146804
211,549.611,3688,15681,3687,0.9997288503253796,0.23512531088578534,0.2041796875,0.0009999999999763531,0.0049999999999954525,-6.999999384601761,-0.16999999999999993,0.30999999995146804
212,549.66,3751,29682,3751,1.0,0.1263728859241291,0.386484375,0.01599999999996271,0.004000000000019099,-6.999999457001554,-0.1499999999999999,0.30999999995146804
213,549.71,3816,29762,3816,1.0,0.12821718970499293,0.38752604166666665,0.0019999999999527063,0.004000000000019099,-6.999999547501295,-0.12499999999999989,0.30999999995146804
214,549.761,3986,17968,3986,1.0,0.22183882457702583,0.23395833333333332,0.014999999999986358,0.0049999999999954525,-6.999999656100984,-0.09499999999999986,0.30999999995146804
215,549.811,4058,14251,31,0.007639231148348941,0.0021752859448459757,0.18555989583333332,0.0029999999999290594,0.0049999999999954525,-6.999999746600725,-0.06999999999999984,0.30999999995146804
216,549.86,4183,29934,4182,0.9997609371264643,0.13970735618360394,0.389765625,0.012000000000057298,0.004000000000019099,-6.999999819000518,-0.04999999999999982,0.30999999995146804
217,549.91,4301,17034,4300,0.9997674959311788,0.25243630386286253,0.221796875,0.0060000000000854925,0.004000000000019099,-6.999999909500259,-0.0249999999999998,0.30999999995146804
218,549.96,4429,35248,4429,1.0,0.1256525192918747,0.45895833333333336,0.009999999999990905,0.004000000000019099,-7.0,2.185751579730777e-16,0.30999999995146804
219,550.012,4564,26443,4564,1.0,0.17259766289755324,0.3443098958333333,0.0060000000000854925,0.004000000000019099,-7.000000108599689,0.030000000000000242,0.30999999995146804
220,550.06,4636,26632,4636,1.0,0.17407629918894563,0.3467708333333333,0.007999999999924512,0.0039999999999054126,-7.000000180999482,0.05000000000000026,0.30999999995146804
221,550.11,4760,26881,4760,1.0,0.1770767456567836,0.35001302083333335,0.009999999999990905,0.004000000000019099,-7.000000271499223,0.07500000000000027,0.30999999995146804
222,550.161,4897,25629,2487,0.5078619562997754,0.09703851106168793,0.3337109375,0.006999999999948159,0.0049999999999954525,-7.000000361998964,0.1000000000000003,0.30999999995146804
223,550.21,5040,14906,5038,0.9996031746031746,0.3379847041459815,0.19408854166666667,0.011999999999943611,0.004000000000019099,-7.000000452498705,0.1250000000000003,0.30999999995146804
224,550.261,5242,16206,5242,1.0,0.32346044674811797,0.211015625,0.0049999999999954525,0.0049999999999954525,-7.000000561098394,0.15500000000000033,0.30999999995146804
225,550.31,5386,13031,5386,1.0,0.4133220781214028,0.16967447916666667,0.014000000000010004,0.0039999999999054126,-7.000000633498187,0.17500000000000035,0.30999999995146804
226,550.36,5587,9587,5587,1.0,0.5827683321164077,0.12483072916666667,0.002000000000066393,0.004000000000019099,-7.000000723997928,0.20000000000000037,0.30999999995146804
227,550.411,5599,14670,5598,0.9998213966779782,0.3815950920245399,0.191015625,0.015000000000100044,0.0049999999999954525,-7.000000814497669,0.2250000000000004,0.30999999995146804
228,550.461,5605,10038,5605,1.0,0.5583781629806734,0.130703125,0.0009999999999763531,0.0049999999999954525,-7.0000009230973586,0.2550000000000004,0.30999999995146804
229,550.51,5615,10712,5615,1.0,0.5241784914115011,0.13947916666666665,0.01599999999996271,0.004000000000019099,-7.000000995497151,0.2750000000000004,0.30999999995146804
230,550.561,5621,13803,5621,1.0,0.40723031225095996,0.1797265625,0.0009999999999763531,0.0049999999999954525,-7.000001104096841,0.30500000000000044,0.30999999995146804
231,550.61,5623,9245,5622,0.999822158989863,0.6081124932395889,0.12037760416666667,0.014000000000010004,0.004000000000019099,-7.0000011764966334,0.32500000000000046,0.30999999995146804
232,550.66,5656,27396,5654,0.9996463932107497,0.20638049350270113,0.35671875,0.004000000000019099,0.004000000000019099,-7.0000012669963745,0.3500000000000005,0.30999999995146804
233,550.711,5623,27342,5623,1.0,0.20565430473264576,0.356015625,0.013000000000033651,0.0049999999999954525,-7.000001375596064,0.3800000000000005,0.30999999995146804
234,550.761,5678,14299,5678,1.0,0.3970907056437513,0.18618489583333334,0.0049999999999954525,0.0049999999999954525,-7.000001466095805,0.4050000000000005,0.30999999995146804
235,550.811,5672,12422,5671,0.9998236953455572,0.4565287393334407,0.16174479166666667,0.011000000000080945,0.0049999999999954525,-7.000001556595546,0.43000000000000055,0.30999999995146804
236,550.861,5718,11838,5716,0.9996502273522211,0.48285183307991214,0.154140625,0.007000000000061846,0.0049999999999954525,-7.000001647095287,0.45500000000000057,0.30999999995146804
237,550.91,5704,11465,5704,1.0,0.4975141735717401,0.14928385416666667,0.007999999999924512,0.004000000000019099,-7.00000171949508,0.4750000000000006,0.30999999995146804
238,550.96,5690,17182,5690,1.0,0.3311605168199278,0.22372395833333333,0.009999999999990905,0.004000000000019099,-7.000001809994821,0.5000000000000006,0.30999999995146804
239,551.01,5661,16916,5660,0.9998233527645293,0.3345944667770158,0.22026041666666665,0.005999999999971806,0.004000000000019099,-7.000001900494562,0.5249999999999978,0.30999999995146804
240,551.06,5638,16719,5638,1.0,0.3372211256654106,0.2176953125,0.012000000000057298,0.0039999999999054126,-7.000001990994303,0.549999999999995,0.30999999995146804
241,551.111,5661,14011,5661,1.0,0.4040396831061309,0.18243489583333333,0.0049999999999954525,0.0049999999999954525,-7.000002099593992,0.5799999999999917,0.30999999995146804
242,551.16,5678,11837,5677,0.9998238816484678,0.47959787108219987,0.15412760416666665,0.014000000000010004,0.004000000000019099,-7.000002171993785,0.5999999999999895,0.30999999995146804
243,551.211,5584,5596,5408,0.9684813753581661,0.9664045746962115,0.07286458333333333,0.0030000000000427463,0.0049999999999954525,-7.000002280593474,0.6299999999999862,0.30999999995146804
244,551.26,5585,5617,5453,0.9763652641002686,0.9708029197080292,0.07313802083333333,0.01599999999996271,0.004000000000019099,-7.000002352993267,0.649999999999984,0.30999999995146804
245,551.31,5550,12266,5549,0.9998198198198198,0.4523887167780858,0.15971354166666665,0.0,0.0039999999999054126,-7.000002443493008,0.6749999999999813,0.30999999995146804
246,551.361,5476,18759,5474,0.9996347699050402,0.2918065994989072,0.2442578125,0.016999999999939064,0.0049999999999954525,-7.000002552092697,0.704999999999978,0.30999999995146804
247,551.411,5486,19360,5486,1.0,0.2833677685950413,0.2520833333333333,0.00100000000009004,0.0049999999999954525,-7.00000262449249,0.7249999999999758,0.30999999995146804
248,551.46,5365,18979,5365,1.0,0.28268085779018914,0.24712239583333334,0.014000000000010004,0.004000000000019099,-7.000002714992231,0.749999999999973,0.30999999995146804
249,551.51,5262,17426,5262,1.0,0.30196258464363596,0.22690104166666666,0.004000000000019099,0.004000000000019099,-7.000002805491972,0.7749999999999703,0.30999999995146804
250,551.56,5247,6791,5247,1.0,0.772640259166544,0.08842447916666667,0.011999999999943611,0.0039999999999054126,-7.000002895991713,0.7999999999999675,0.30999999995146804
251,551.61,5128,6714,5128,1.0,0.763777182007745,0.087421875,0.005999999999971806,0.004000000000019099,-7.000002986491454,0.8249999999999648,0.30999999995146804
252,551.66,4999,6631,4999,1.0,0.7538832755240537,0.08634114583333333,0.009999999999990905,0.004000000000019099,-7.000003076991195,0.849999999999962,0.30999999995146804
253,551.712,4875,6529,4875,1.0,0.7466687088374943,0.08501302083333333,0.005999999999971806,0.004000000000019099,-7.000003185590884,0.8799999999999587,0.30999999995146804
254,551.76,4808,8197,4808,1.0,0.5865560570940588,0.10673177083333334,0.008000000000038199,0.004000000000019099,-7.000003257990677,0.8999999999999565,0.30999999995146804
255,551.81,4659,4899,4659,1.0,0.9510104102878139,0.0637890625,0.010000000000104592,0.0039999999999054126,-7.000003348490418,0.9249999999999537,0.30999999995146804
256,551.86,4493,4714,4493,1.0,0.9531183708103521,0.06138020833333333,0.005999999999971806,0.004000000000019099,-7.000003438990159,0.949999999999951,0.30999999995146804
257,551.91,4327,4532,4327,1.0,0.954766107678729,0.05901041666666667,0.012000000000057298,0.004000000000019099,-7.0000035294899,0.9749999999999482,0.30999999995146804
258,551.96,4154,4339,4152,0.9995185363505056,0.9569025120995621,0.05649739583333333,0.004000000000019099,0.004000000000019099,-7.000003619989641,0.9999999999999455,0.30999999995146804
259,552.01,3895,4155,3895,1.0,0.937424789410349,0.0541015625,0.014000000000010004,0.004000000000019099,-7.000003710489382,1.0249999999999428,0.30999999995146804
260,552.061,3714,3957,3714,1.0,0.9385898407884761,0.0515234375,0.0030000000000427463,0.0049999999999954525,-7.000003819089072,1.0549999999999395,0.30999999995146804
261,552.11,3535,3786,3535,1.0,0.933703116745906,0.049296875,0.01599999999996271,0.004000000000019099,-7.0000038914888645,1.0749999999999373,0.30999999995146804
262,552.16,3256,3648,3256,1.0,0.8925438596491229,0.0475,0.0,0.004000000000019099,-7.0000039819886055,1.0999999999999346,0.30999999995146804
263,552.21,2976,3211,2970,0.9979838709677419,0.9249454998442853,0.04180989583333333,0.016000000000076398,0.004000000000019099,-7.0000040724883466,1.1249999999999318,0.30999999995146804
264,552.26,2779,2964,2748,0.9888449082403742,0.9271255060728745,0.03859375,0.0019999999999527063,0.004000000000019099,-7.000004162988088,1.149999999999929,0.30999999995146804
265,552.31,2483,2748,2482,0.999597261377366,0.9032023289665211,0.03578125,0.013999999999896318,0.0039999999999054126,-7.000004253487829,1.1749999999999263,0.30999999995146804
266,552.36,2184,2395,2172,0.9945054945054945,0.9068893528183716,0.031184895833333334,0.004000000000019099,0.004000000000019099,-7.00000434398757,1.1999999999999236,0.30999999995146804
267,552.411,1874,2100,1874,1.0,0.8923809523809524,0.02734375,0.012999999999919964,0.0049999999999954525,-7.000004434487311,1.2249999999999208,0.30999999995146804
268,552.461,1557,1791,1557,1.0,0.8693467336683417,0.0233203125,0.0049999999999954525,0.0049999999999954525,-7.000004543087,1.2549999999999175,0.30999999995146804
269,552.51,1128,1369,1128,1.0,0.8239590942293645,0.017825520833333334,0.009999999999990905,0.004000000000019099,-7.000004615486793,1.2749999999999153,0.30999999995146804
270,552.56,797,2155,797,1.0,0.36983758700696057,0.028059895833333334,0.008000000000038199,0.0039999999999054126,-7.000004705986534,1.2999999999999126,0.30999999995146804
271,552.61,353,5317,92,0.26062322946175637,0.017302990408124882,0.06923177083333333,0.008000000000038199,0.004000000000019099,-7.000004796486275,1.3249999999999098,0.30999999995146804
272,552.66,6,8519,0,0.0,0.0,0.11092447916666667,0.009999999999990905,0.004000000000019099,-7.000004886986016,1.349999999999907,0.30999999995146804
273,552.71,1,7067,0,0.0,0.0,0.09201822916666667,0.0060000000000854925,0.004000000000019099,-7.000004977485757,1.3749999999999043,0.30999999995146804
274,552.761,0,6177,0,nan,0.0,0.0804296875,0.011000000000080945,0.0049999999999954525,-7.000005086085446,1.404999999999901,0.30999999995146804
275,552.81,0,6757,0,nan,0.0,0.08798177083333333,0.0039999999999054126,0.0039999999999054126,-7.000005158485239,1.4249999999998988,0.30999999995146804
276,552.861,0,4393,0,nan,0.0,0.05720052083333333,0.013000000000033651,0.0049999999999954525,-7.000005267084928,1.4549999999998955,0.30999999995146804
277,552.911,0,8304,0,nan,0.0,0.108125,0.0029999999999290594,0.0049999999999954525,-7.000005339484721,1.4749999999998933,0.30999999995146804
278,552.961,0,13058,0,nan,0.0,0.17002604166666666,0.014999999999986358,0.0049999999999954525,-7.00000544808441,1.50499999999989,0.30999999995146804
279,553.011,0,5597,0,nan,0.0,0.07287760416666667,0.0009999999999763531,0.0049999999999954525,-7.000005538584151,1.5299999999998872,0.30999999995146804
280,553.06,0,2463,0,nan,0.0,0.0320703125,0.01599999999996271,0.0039999999999054126,-7.000005610983944,1.549999999999885,0.30999999995146804
281,553.11,0,7001,0,nan,0.0,0.09115885416666666,0.0019999999999527063,0.004000000000019099,-7.000005701483685,1.5749999999998823,0.30999999995146804
282,553.16,0,8876,0,nan,0.0,0.11557291666666666,0.014000000000010004,0.004000000000019099,-7.000005791983426,1.5999999999998795,0.30999999995146804
283,553.21,0,8793,0,nan,0.0,0.1144921875,0.004000000000019099,0.004000000000019099,-7.000005882483167,1.6249999999998768,0.30999999995146804
284,553.26,0,8734,0,nan,0.0,0.11372395833333333,0.011999999999943611,0.004000000000019099,-7.000005972982908,1.649999999999874,0.30999999995146804
285,553.31,0,10865,0,nan,0.0,0.14147135416666667,0.0060000000000854925,0.0039999999999054126,-7.000006063482649,1.6749999999998713,0.30999999995146804
286,553.361,0,6582,0,nan,0.0,0.085703125,0.010999999999967258,0.0049999999999954525,-7.0000061720823386,1.704999999999868,0.30999999995146804
287,553.41,0,7492,0,nan,0.0,0.09755208333333333,0.008000000000038199,0.004000000000019099,-7.000006244482131,1.7249999999998658,0.30999999995146804
288,553.46,0,3125,0,nan,0.0,0.040690104166666664,0.008000000000038199,0.004000000000019099,-7.000006334981872,1.749999999999863,0.30999999995146804
289,553.51,0,5172,0,nan,0.0,0.06734375,0.009999999999990905,0.004000000000019099,-7.0000064254816134,1.7749999999998602,0.30999999995146804
290,553.56,0,14749,0,nan,0.0,0.19204427083333334,0.005999999999971806,0.0039999999999054126,-7.0000065159813545,1.7999999999998575,0.30999999995146804
291,553.611,0,11511,0,nan,0.0,0.1498828125,0.010999999999967258,0.0049999999999954525,-7.000006624581044,1.8299999999998542,0.30999999995146804
292,553.66,0,8327,0,nan,0.0,0.10842447916666667,0.004000000000019099,0.004000000000019099,-7.0000066969808366,1.849999999999852,0.30999999995146804
293,553.71,0,13681,0,nan,0.0,0.17813802083333333,0.014000000000010004,0.004000000000019099,-7.000006787480578,1.8749999999998492,0.30999999995146804
294,553.761,0,11723,0,nan,0.0,0.15264322916666667,0.0029999999999290594,0.0049999999999954525,-7.000006896080267,1.904999999999846,0.30999999995146804
295,553.81,0,29381,0,nan,0.0,0.38256510416666667,0.016000000000076398,0.0039999999999054126,-7.00000696848006,1.9249999999998437,0.30999999995146804
296,553.861,0,15484,0,nan,0.0,0.20161458333333335,0.0009999999999763531,0.0049999999999954525,-7.000007077079749,1.9549999999998404,0.30999999995146804
297,553.911,0,13031,0,nan,0.0,0.16967447916666667,0.016999999999939064,0.0049999999999954525,-7.000007149479542,1.9749999999998382,0.30999999995146804
298,553.96,0,7134,0,nan,0.0,0.092890625,0.0019999999999527063,0.004000000000019099,-7.000007239979283,1.9999999999998355,0.30999999995146804
299,554.01,0,10331,0,nan,0.0,0.13451822916666667,0.014000000000010004,0.004000000000019099,-7.000007330479024,2.0249999999998436,0.30999999995146804
300,554.061,0,14608,0,nan,0.0,0.19020833333333334,0.0029999999999290594,0.0049999999999954525,-7.000007439078713,2.0549999999998536,0.30999999995146804
301,554.11,0,8164,0,nan,0.0,0.10630208333333334,0.012000000000057298,0.004000000000019099,-7.000007511478506,2.0749999999998603,0.30999999995146804
302,554.16,0,10794,0,nan,0.0,0.140546875,0.0060000000000854925,0.004000000000019099,-7.000007601978247,2.0999999999998686,0.30999999995146804
303,554.21,0,13716,0,nan,0.0,0.17859375,0.009999999999990905,0.004000000000019099,-7.000007692477988,2.124999999999877,0.30999999995146804
304,554.261,0,29395,0,nan,0.0,0.38274739583333334,0.007000000000061846,0.0049999999999954525,-7.000007801077677,2.154999999999887,0.30999999995146804
305,554.31,0,29396,0,nan,0.0,0.38276041666666666,0.007999999999924512,0.0039999999999054126,-7.00000787347747,2.1749999999998937,0.30999999995146804
306,554.36,0,29397,0,nan,0.0,0.3827734375,0.009999999999990905,0.004000000000019099,-7.000007963977211,2.199999999999902,0.30999999995146804
307,554.41,0,29406,0,nan,0.0,0.382890625,0.005999999999971806,0.004000000000019099,-7.000008054476952,2.2249999999999104,0.30999999995146804
308,554.46,0,15973,0,nan,0.0,0.20798177083333333,0.011999999999943611,0.004000000000019099,-7.000008144976693,2.2499999999999187,0.30999999995146804
309,554.51,0,12635,0,nan,0.0,0.16451822916666667,0.004000000000019099,0.004000000000019099,-7.000008235476434,2.274999999999927,0.30999999995146804
310,554.561,0,13266,0,nan,0.0,0.172734375,0.012999999999919964,0.0049999999999954525,-7.000008344076123,2.304999999999937,0.30999999995146804
311,554.611,0,10250,0,nan,0.0,0.13346354166666666,0.0030000000000427463,0.0049999999999954525,-7.000008434575864,2.3299999999999454,0.30999999995146804
312,554.661,0,9730,0,nan,0.0,0.12669270833333332,0.015000000000100044,0.0049999999999954525,-7.000008506975657,2.349999999999952,0.30999999995146804
313,554.71,0,7118,0,nan,0.0,0.09268229166666667,0.0,0.004000000000019099,-7.000008597475398,2.3749999999999605,0.30999999995146804
314,554.761,0,16467,0,nan,0.0,0.2144140625,0.016999999999939064,0.0049999999999954525,-7.0000087060750875,2.4049999999999705,0.30999999995146804
315,554.81,0,12046,0,nan,0.0,0.15684895833333334,0.002000000000066393,0.0039999999999054126,-7.00000877847488,2.424999999999977,0.30999999995146804
316,554.861,0,8752,0,nan,0.0,0.11395833333333333,0.014999999999986358,0.0049999999999954525,-7.00000888707457,2.454999999999987,0.30999999995146804
317,554.91,0,10783,0,nan,0.0,0.14040364583333334,0.004000000000019099,0.004000000000019099,-7.000008959474362,2.474999999999994,0.30999999995146804
318,554.961,0,7551,0,nan,0.0,0.0983203125,0.013000000000033651,0.0049999999999954525,-7.000009068074052,2.505000000000004,0.30999999995146804
319,555.011,0,9124,0,nan,0.0,0.11880208333333334,0.0049999999999954525,0.0049999999999954525,-7.000009158573793,2.5300000000000122,0.30999999995146804
320,555.06,0,13582,0,nan,0.0,0.17684895833333333,0.009999999999990905,0.0039999999999054126,-7.0000092309735855,2.550000000000019,0.30999999995146804
321,555.111,0,10528,0,nan,0.0,0.13708333333333333,0.007000000000061846,0.0049999999999954525,-7.000009339573275,2.580000000000029,0.30999999995146804
322,555.16,0,11565,0,nan,0.0,0.1505859375,0.007999999999924512,0.004000000000019099,-7.000009411973068,2.6000000000000356,0.30999999995146804
323,555.211,0,13392,0,nan,0.0,0.174375,0.009000000000014552,0.0049999999999954525,-7.000009520572757,2.6300000000000456,0.30999999995146804
324,555.26,0,11726,0,nan,0.0,0.15268229166666666,0.005999999999971806,0.004000000000019099,-7.00000959297255,2.6500000000000523,0.30999999995146804
325,555.31,0,6397,0,nan,0.0,0.08329427083333334,0.012000000000057298,0.0039999999999054126,-7.000009683472291,2.6750000000000607,0.30999999995146804
326,555.361,0,8909,0,nan,0.0,0.11600260416666666,0.0049999999999954525,0.0049999999999954525,-7.00000979207198,2.7050000000000707,0.30999999995146804
327,555.41,0,9444,0,nan,0.0,0.12296875,0.014000000000010004,0.004000000000019099,-7.000009864471773,2.7250000000000774,0.30999999995146804
328,555.46,0,9580,0,nan,0.0,0.12473958333333333,0.002000000000066393,0.004000000000019099,-7.000009954971514,2.7500000000000857,0.30999999995146804
329,555.51,0,8493,0,nan,0.0,0.1105859375,0.01599999999996271,0.004000000000019099,-7.000010045471255,2.775000000000094,0.30999999995146804
330,555.56,0,10189,0,nan,0.0,0.13266927083333332,0.0,0.0039999999999054126,-7.000010135970996,2.8000000000001024,0.30999999995146804
331,555.611,0,6923,0,nan,0.0,0.09014322916666667,0.016999999999939064,0.0049999999999954525,-7.000010244570685,2.8300000000001124,0.30999999995146804
332,555.66,0,6106,0,nan,0.0,0.07950520833333333,0.002000000000066393,0.004000000000019099,-7.000010316970478,2.850000000000119,0.30999999995146804
333,555.711,0,15526,0,nan,0.0,0.20216145833333332,0.014999999999986358,0.0049999999999954525,-7.000010425570167,2.880000000000129,0.30999999995146804
334,555.76,0,13179,0,nan,0.0,0.1716015625,0.004000000000019099,0.004000000000019099,-7.00001049796996,2.900000000000136,0.30999999995146804
335,555.81,0,14278,0,nan,0.0,0.18591145833333333,0.011999999999943611,0.0039999999999054126,-7.000010588469701,2.925000000000144,0.30999999995146804
336,555.86,0,29421,0,nan,0.0,0.3830859375,0.005999999999971806,0.004000000000019099,-7.000010678969442,2.9500000000001525,0.30999999995146804
337,555.91,0,29420,0,nan,0.0,0.38307291666666665,0.009999999999990905,0.004000000000019099,-7.000010769469183,2.975000000000161,0.30999999995146804
338,555.96,0,29410,0,nan,0.0,0.3829427083333333,0.007999999999924512,0.004000000000019099,-7.000010859968924,3.000000000000169,0.30999999995146804
339,556.01,0,29400,0,nan,0.0,0.3828125,0.008000000000038199,0.004000000000019099,-7.000010950468665,3.0250000000001775,0.30999999995146804
340,556.06,0,21087,0,nan,0.0,0.2745703125,0.010000000000104592,0.0039999999999054126,-7.000011040968406,3.050000000000186,0.30999999995146804
341,556.11,0,21167,0,nan,0.0,0.2756119791666667,0.005999999999971806,0.004000000000019099,-7.000011131468147,3.0750000000001942,0.30999999995146804
342,556.16,0,16582,0,nan,0.0,0.21591145833333333,0.012000000000057298,0.004000000000019099,-7.000011221967888,3.1000000000002026,0.30999999995146804
343,556.21,0,14462,0,nan,0.0,0.18830729166666665,0.004000000000019099,0.004000000000019099,-7.000011312467629,3.125000000000211,0.30999999995146804
344,556.26,0,11334,0,nan,0.0,0.147578125,0.014000000000010004,0.004000000000019099,-7.00001140296737,3.1500000000002193,0.30999999995146804
345,556.31,0,21219,0,nan,0.0,0.2762890625,0.0019999999999527063,0.0039999999999054126,-7.000011493467111,3.1750000000002276,0.30999999995146804
346,556.36,0,21174,0,nan,0.0,0.275703125,0.01599999999996271,0.004000000000019099,-7.000011583966852,3.200000000000236,0.30999999995146804
347,556.41,0,21160,0,nan,0.0,0.2755208333333333,0.0,0.004000000000019099,-7.0000116744665934,3.2250000000002443,0.30999999995146804
348,556.46,0,21142,0,nan,0.0,0.2752864583333333,0.016000000000076398,0.004000000000019099,-7.0000117649663345,3.2500000000002527,0.30999999995146804
349,556.51,0,12924,0,nan,0.0,0.16828125,0.0019999999999527063,0.004000000000019099,-7.0000118554660755,3.275000000000261,0.30999999995146804
350,556.56,0,12401,0,nan,0.0,0.16147135416666666,0.013999999999896318,0.0039999999999054126,-7.0000119459658166,3.3000000000002694,0.30999999995146804
351,556.61,0,24065,0,nan,0.0,0.3133463541666667,0.004000000000019099,0.004000000000019099,-7.000012036465558,3.3250000000002777,0.30999999995146804
352,556.66,0,21166,0,nan,0.0,0.2755989583333333,0.011999999999943611,0.004000000000019099,-7.000012126965299,3.350000000000286,0.30999999995146804
353,556.71,0,21152,0,nan,0.0,0.27541666666666664,0.005999999999971806,0.004000000000019099,-7.00001221746504,3.3750000000002944,0.30999999995146804
354,556.761,0,21151,0,nan,0.0,0.2754036458333333,0.010999999999967258,0.0049999999999954525,-7.000012326064729,3.4050000000003044,0.30999999995146804
355,556.81,0,21147,0,nan,0.0,0.2753515625,0.008000000000038199,0.0039999999999054126,-7.000012398464522,3.425000000000311,0.30999999995146804
356,556.86,0,10506,0,nan,0.0,0.136796875,0.008000000000038199,0.004000000000019099,-7.000012488964263,3.4500000000003195,0.30999999995146804
357,556.91,0,13231,0,nan,0.0,0.17227864583333333,0.009999999999990905,0.004000000000019099,-7.000012579464004,3.475000000000328,0.30999999995146804
358,556.96,0,8519,0,nan,0.0,0.11092447916666667,0.0060000000000854925,0.004000000000019099,-7.000012669963745,3.500000000000336,0.30999999995146804
359,557.01,0,8608,0,nan,0.0,0.11208333333333333,0.012000000000057298,0.004000000000019099,-7.000012760463486,3.5250000000003445,0.30999999995146804
360,557.06,0,6313,0,nan,0.0,0.08220052083333333,0.0039999999999054126,0.0039999999999054126,-7.000012850963227,3.550000000000353,0.30999999995146804
361,557.11,0,6411,0,nan,0.0,0.0834765625,0.014000000000010004,0.004000000000019099,-7.000012941462968,3.5750000000003612,0.30999999995146804
362,557.16,0,4776,0,nan,0.0,0.0621875,0.0019999999999527063,0.004000000000019099,-7.000013031962709,3.6000000000003696,0.30999999995146804
